ID,Checked,Comments,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,Annot. Source: ChemSpider Search,Annot. Source: SIRIUS Formulas,Annot. Source: SIRIUS Structures,Annot. Source: SIRIUS De-Novo Structures,# Annots.: Predicted Compositions,# Annots.: mzCloud Search,# Annots.: mzVault Search,# Annots.: ChemSpider Search,# Annots.: SIRIUS Formulas,# Annots.: SIRIUS Structures,# Annots.: SIRIUS De-Novo Structures,Annot. DeltaMass [Da],Annot. DeltaMass [ppm],Calc. MW,m/z,Reference Ion,RT [min],Area (Max.),Top CSI Score,Top CSI Tanimoto Sim.,Top CSI Exact Confidence,Top CSI Approx. Confidence,Top ClassyFire Superclass,Top ClassyFire Class,Top ClassyFire Subclass,CSI Rank,PubChem CID,HMDB ID,KEGG ID,DSSTox ID,InChIKey,mzCloud Best Match,mzCloud Best Match Confidence,mzVault Best Match,mzVault Library Match: NIST_2023_MSMS_HR1,mzVault Library Match: NIST_2023_MSMS_HR2,Polarity,MS2,MS2 Purity [%],control_1_6wks_6wks_flush_1_exudate_Organic,control_1_6wks_6wks_flush_2_exudate_Organic,control_1_15wks_15wks_flush_1_exudate_Organic,control_1_15wks_15wks_flush_2_exudate_Organic,control_2_6wks_6wks_flush_1_exudate_Organic,control_2_6wks_6wks_flush_2_exudate_Organic,control_2_15wks_15wks_flush_1_exudate_Organic,control_2_15wks_15wks_flush_2_exudate_Organic,JM0034dot001_6wks_flush_1_exudate_Organic,JM0034dot001_6wks_flush_2_exudate_Organic,JM0034dot001_15wks_flush_1_exudate_Organic,JM0034dot001_15wks_flush_2_exudate_Organic,JM0062dot001_6wks_flush_1_exudate_Organic,JM0062dot001_6wks_flush_2_exudate_Organic,JM0062dot001_15wks_flush_1_exudate_Organic,JM0062dot001_15wks_flush_2_exudate_Organic,JPN-2011-004_15wks_flush_1_exudate_Organic,JPN-2011-004_15wks_flush_2_exudate_Organic,JPN-2011-023_15wks_flush_1_exudate_Organic,JPN-2011-023_15wks_flush_2_exudate_Organic,JY025_15wks_flush_1_exudate_Organic,JY025_15wks_flush_2_exudate_Organic,JY027_15wks_flush_1_exudate_Organic,JY027_15wks_flush_2_exudate_Organic,KMS062_15wks_flush_1_exudate_Organic,KMS062_15wks_flush_2_exudate_Organic,KMS113_6wks_flush_1_exudate_Organic,KMS113_6wks_flush_2_exudate_Organic,KMS113_15wks_flush_1_exudate_Organic,KMS113_15wks_flush_2_exudate_Organic,PI417947_6wks_flush_1_exudate_Organic,PI417947_6wks_flush_2_exudate_Organic,PI417947_15wks_flush_1_exudate_Organic,PI417947_15wks_flush_2_exudate_Organic,PMS-165_6wks_flush_1_exudate_Organic,PMS-165_6wks_flush_2_exudate_Organic,PMS-165_15wks_flush_1_exudate_Organic,PMS-165_15wks_flush_2_exudate_Organic,PMS-182_6wks_flush_1_exudate_Organic,PMS-182_6wks_flush_2_exudate_Organic,PMS-182_15wks_flush_1_exudate_Organic,PMS-182_15wks_flush_2_exudate_Organic,PMS-546_6wks_flush_1_exudate_Organic,PMS-546_6wks_flush_2_exudate_Organic,PMS-546_15wks_flush_1_exudate_Organic,PMS-546_15wks_flush_2_exudate_Organic,UI10-00009_15wks_flush_1_exudate_Organic,UI10-00009_15wks_flush_2_exudate_Organic,UI11-00002_6wks_flush_1_exudate_Organic,UI11-00002_6wks_flush_2_exudate_Organic,UI11-00002_15wks_flush_1_exudate_Organic,UI11-00002_15wks_flush_2_exudate_Organic,UI14-00019_6wks_flush_1_exudate_Organic,UI14-00019_6wks_flush_2_exudate_Organic,UI14-00019_15wks_flush_1_exudate_Organic,UI14-00019_15wks_flush_2_exudate_Organic,UI25-00001_6wks_flush_1_exudate_Organic,UI25-00001_6wks_flush_2_exudate_Organic,UI25-00001_15wks_flush_1_exudate_Organic,UI25-00001_15wks_flush_2_exudate_Organic
11,FALSE,,2-Hexylbutanedioic acid,C10 H18 O4,No match,Invalid mass,Invalid mass,No match,No match,No match,No match,1,3,19,14,2,10,10,-64.01608,-316722.32,138.10443,139.11171,[M+H]+1,20.053,14012665.24,-43.81,0.43,0.15,0.15,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,,,,,,ZJVMHPVIAUKERS-UHFFFAOYSA-N,85.5,69.3,93.1,Multiple matches found,Multiple matches found,+,DDA for preferred ion,91.75621041,0,0,0,0,0,0,0,14012665.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,FALSE,,"(2R,8aS)-Decahydro-2-naphthalenol",C10 H18 O,Full match,Partial match,Full match,Partial match,Full match,Partial match,Partial match,1,3,20,96,1,10,10,-8.00E-05,-0.5,154.13569,137.1324,[M+H-H2O]+1,0.483,27271236.14,-67.63,0.4,0.22,0.22,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,,,,,,UPMAOXLCTXPPAG-CBMCFHRWSA-N,92.5,64.9,93.1,Multiple matches found,Multiple matches found,+,DDA for other ion,67.59676657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27271236.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,FALSE,,1-Palmitoylglycerol,C19 H38 O4,Full match,Full match,Full match,Full match,Full match,Full match,Full match,2,2,3,5,3,10,10,-4.00E-05,-0.13,330.27697,331.28422,[M+H]+1,26.677,25090086.9,-80.56,0.83,0.83,0.91,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols,1,3084463,HMDB0011564,,DTXSID00891470,QHZLMUACJMDIAE-UHFFFAOYSA-N,89.9,82.3,92.8,Multiple matches found,Single match found,+,DDA for preferred ion,98.3522763,175582.7897,62077.84083,0,0,62954.38765,0,0,0,0,0,0,0,0,0,0,0,2989299.497,2204986.517,1645933.753,1464156.582,742991.4026,501552.5476,13425083,10700395.6,19710250.13,11112131.66,0,0,0,0,27089048.61,15650252.18,10406712.48,13937261.6,957899.8038,508327.3549,319842.2064,100941.9184,8375517.535,4687748.028,4939790.244,3718830.938,2377953.757,1806923.892,1896061.927,1276641.591,5439564.886,3515190.095,347257.5998,200998.4139,234154.2972,109208.6046,0,0,0,0,112004.8669,0,0,0
14,FALSE,,Decamethylcyclopentasiloxane,C10 H30 O5 Si5,No results,No results,Invalid mass,No results,No match,No match,No match,0,0,1,0,10,5,10,-37.95604,-102557.85,332.13792,371.10107,[M+K]+1,24.263,116613441.4,-215.84,0.29,0.03,0.03,Benzenoids,Benzene and substituted derivatives,,,,,,,XMSXQFUHVRWGNA-UHFFFAOYSA-N,,,92.6,Single match found,No matches found,+,DDA for other ion,99.17391149,76010360.98,41625917.77,161385846,164864588.5,51412160.59,89055984.85,204569464,228329082.8,214600646.6,67477648.35,174035855.7,72790781.39,121776632.5,130682164.2,124715087,168122058.4,266401695.7,179456835.7,194562633.1,188625442.5,136149249.8,165737100.9,112560560.2,128786447.2,137378741.5,252467156.1,255763690.4,260732071.7,244697934.8,226297929.4,10403162.9,14369070.51,16822289.95,20853719,40569478.02,43247072.51,38353022.33,57963595.08,27219769.13,16422354.73,33200903.34,36312596.29,47784318.83,20040764.48,25860519.45,58988198.74,269971835.7,200182293,180659374,212450012.5,206993235.4,244235394.8,83877555.65,82591149.6,78938112.18,86922782.49,178796996.8,155992463.3,122584876.5,312056006.2
15,FALSE,,γ-Nonalactone,C9 H16 O2,No match,Invalid mass,Invalid mass,No match,No match,No match,No match,1,3,19,14,2,10,10,-18.01063,-115367.72,138.1044,139.11167,[M+H]+1,0.499,47596768.41,-46.49,0.29,0.07,0.07,Lipids and lipid-like molecules,Prenol lipids,,,,,,,OALYTRUKMRCXNH-UHFFFAOYSA-N,87.8,72.5,92.5,Multiple matches found,Multiple matches found,+,DDA for preferred ion,86.57818313,0,0,27036747.89,27913902.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42489700.39,0,0,0,0,0,0,0,0,0,47596768.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,FALSE,,"3,5-Di-tert-butyl-4-hydroxyacetophenone",C16 H24 O2,No match,No match,Invalid mass,No match,No match,No match,No results,1,2,3,12,2,10,0,18.01043,72570.73,266.18806,249.18477,[M+H-H2O]+1,24.643,78004788.93,-168.72,0.42,0.11,0.11,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,,,,,,WGJPGMJLARWHRK-UHFFFAOYSA-N,91.4,9.6,92.5,Multiple matches found,Single match found,+,DDA for other ion,94.54988109,53636765.77,48890179.12,44520286.86,46094828.77,54129566.04,120889057.8,89189370.65,106486388.7,59581387.08,98499861.69,103419064.2,99561761.06,111059523.2,96483522.01,105811350,112304892.6,40712159.29,41483053.63,51037918.35,69030599.89,47781644.94,50408361.24,41965152.32,43659948.22,46137139.08,43447782.32,105370920.3,99706906.34,52396986.14,59324194.12,78556032.66,84817562.99,81333651.85,72543318.58,57596573.36,50124531.46,48879111.71,65681604.11,78628109.14,60199381.6,59627599.29,63157353.41,49089830.59,48535728.18,70373916,60386708.17,46644995.09,52392287.25,61078457.3,69809345.87,85130858.68,80618563.03,83581786.62,91679107.02,83633830.79,96246616.36,71528170.28,139267474.1,97216835.7,113111985.8
17,FALSE,,"Bisphenol A bis(2,3-dihydroxypropyl) ether",C21 H28 O6,No match,No results,Invalid mass,No match,No match,No match,No match,7,0,1,1,10,5,10,17.02647,45260.46,393.21506,394.22234,[M+H]+1,18.787,14972364.64,-352.92,0.26,0.02,0.02,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",,,,,,NISVZEWKUNUGQQ-UHFFFAOYSA-N,,,91.9,Single match found,No matches found,+,DDA for preferred ion,100,6266999.224,2533443.628,11502794.42,5099517.146,2581654.796,1010008.472,14972364.64,5033582.111,3705414.606,2006817.626,2852680.73,0,3660065.05,1971555.185,5046683.582,0,1993845.9,0,2319288.679,0,3757244.287,0,1370384.869,3559140.818,1553778.496,0,4562869.811,0,7564133.34,2291913.586,2769482.434,1089123.837,4125362.877,1333395.904,3288197.388,1464283.551,1927851.495,865091.3603,2442018.177,953992.4597,4146251.723,1843803.784,3830655.491,1104261.296,2547857.647,1651254.764,3908995.583,2122886.971,3944451.86,1282571.383,0,0,6773341.383,3925937.962,5557039.941,2293085.334,4126683.119,0,7417746.845,2450862.741
18,FALSE,,"Methyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoate",C18 H28 O3,No match,No results,Invalid mass,No results,No match,No match,No results,3,0,1,0,3,10,0,17.02656,58269.47,309.23041,310.23768,[M+H]+1,25.129,2214291.642,-388.76,0.3,0.03,0.03,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",,,,,,PXMJCECEFTYEKE-UHFFFAOYSA-N,,,91.8,No matches found,Single match found,+,DDA for preferred ion,77.37542628,4972631.37,5526065.374,2973197.322,3879431.362,4399100.739,4444039.81,4034852.542,3359061.162,4745581.957,5585554.67,4024391.263,3855558.996,3913254.976,4031237.632,3812260.9,4381554.631,2034312.438,6999746.425,2009981.033,2167605.422,1906580.131,5002070.753,2639912.062,2549337.214,2418385.14,1840145.087,2443035.792,2831004.309,3559492.795,4977477.121,3297529.623,3850049.624,3796579.342,3842185.265,7602230.046,2734093.895,4533395.844,5485233.375,3783793.769,21777319.77,2459761.034,14007463.21,10702860.78,11582016.26,9085320.051,8578589.255,1950721.661,1951641.382,5846973.786,2911762.141,6722445.725,5708772.614,2887531.763,3564466.87,2714073.433,3289595.201,3917851.698,4621247.173,3554110.702,3776816.187
19,FALSE,,Triethyl phosphate,C6 H15 O4 P,Full match,Full match,Full match,Full match,Full match,Full match,Full match,1,2,5,2,1,10,10,-0.00012,-0.66,182.07068,183.07795,[M+H]+1,17.566,259216538.6,-10.99,0.97,0.87,0.91,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,1,139245576,HMDB0259191,,DTXSID301016867,DQWPFSLDHJDLRL-UHFFFAOYSA-N,81.2,50.8,91.7,Multiple matches found,Single match found,+,DDA for preferred ion,98.90677932,166188327.9,171484471.3,179648531.6,190125518,174862011.2,188076923,172309142.9,197064284,151764369,168295761.8,133750938.1,161512239.6,154423949.3,160271360.9,126115371.3,156774307.8,174109828.9,180510217.7,162439028.4,158366362.4,147473148.3,157667751.7,259216538.6,178546525.6,178478605,187368881.7,166409616.2,170006478.5,146497012.2,161300546.9,161297852.4,171068382.5,172524604.4,172628477.7,172027813.1,171801007.6,155777814.5,160327093.7,171082595.8,170639824.1,170294969.1,162054013.8,162535241,182096091.2,170942647.3,167670435.3,183836908.8,182189083.3,165149099.4,175966761.3,167351211.4,168812985.3,151547527.5,157205287.2,100657367.1,149655754.4,154035634.3,167967285.7,141765600.5,173495122.4
20,FALSE,,"7,8-Dihydro-α-ionone",C13 H22 O,Full match,Partial match,Full match,Not the top hit,Full match,Not the top hit,Not the top hit,1,1,5,13,2,10,10,-8.00E-05,-0.39,194.16699,195.1743,[M+H]+1,25.158,9030066.615,-55.23,0.3,0.08,0.15,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,3,38988368,HMDB0038026,,DTXSID40865599,JHJCHCSUEGPIGE,62.5,65.7,91.6,Multiple matches found,No matches found,+,DDA for preferred ion,100,4766749.23,5292030.423,6711218.367,5654074.133,6197343.518,5049898.208,4647104.932,5882314.08,3479896.149,5385983.868,3424411.239,3520379.337,3213630.619,5710129.098,5265921.772,11997488.77,2547927.959,2533838.647,3068894.085,2987021.459,2560223.065,2569459.822,2424470.984,2237869.388,2544087.249,2623038.738,3398232.835,1121977.38,3164677.242,3510147.38,4035864.689,4620209.214,4387981.868,4550591.649,4515133.489,4486475.251,4270648.953,4560380.953,5247594.09,4016862.269,4527721.695,4754266.127,4156303.468,4278686.026,4731751.327,4922018.11,2628918.423,1843048.356,2753805.051,2985382.728,3774091.756,3335627.151,4209389.095,4380851.079,4288156.86,4811686.426,3598510.8,3439257.306,1256191.576,3212459.28
21,FALSE,,Heptapropylene glycol,C21 H44 O8,Not the top hit,Full match,Full match,No results,Full match,Full match,Partial match,8,1,1,0,2,1,10,-0.00016,-0.37,424.30346,442.33726,[M+NH4]+1,19.986,16577339.61,-7.66,1,0.61,0.61,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,1,22301565,,,DTXSID20903903,OWRNLGZKEZSHGO-UHFFFAOYSA-N,83,77.3,91.5,Single match found,No matches found,+,DDA for preferred ion,92.30187359,584846.2649,0,2080830.111,0,1132189.206,0,0,0,0,0,0,0,0,0,0,1976992.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16577339.61,1740025.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,FALSE,,"7,9-Di-tert-butyl-1-oxaspiro[4.5]deca-6,9-diene-2,8-dione",C17 H24 O3,Full match,Invalid mass,Full match,Partial match,Full match,Not the top hit,Partial match,1,1,1,11,3,10,10,-9.00E-05,-0.31,276.17246,277.17974,[M+H]+1,23.823,41415856.32,-118.05,0.53,0.27,0.27,Lipids and lipid-like molecules,Prenol lipids,,3,545303,,,DTXSID60337884,ZTMZUYHXZPUDRF,66.8,43.7,91.3,No matches found,Single match found,+,DDA for preferred ion,98.72042723,167231780.2,259037784.6,217520042.6,197325172.7,248426450,343497247.4,355206058.4,343220014.3,178399945.5,162179562,194630526.3,164782101.3,219336743.1,221726850.4,259129492.3,294153158.1,127216920.9,110108477.7,133683546.3,126310959.2,100821882.7,106525222.9,113428227.3,120682644.6,126045433.8,138104024.8,208526875.4,211743488.4,161383611.7,139851920.4,154794761.3,187765404.5,171617574.7,200058104.1,199522157.2,270257219.8,145416357.4,201812830.5,236073228.4,157007986.7,164155323.4,183881338.1,151101243.4,153471614.1,179909500.8,167164471.9,143245901.6,141350073,151753290.7,200090651.4,152858785.3,143214867,156202248.4,183420544.8,194315143.4,201746346.5,179773890.5,168096527.9,241756285.6,225815958.5
23,FALSE,,4-Acetoxyhydrocinnamic acid,C11 H12 O4,No match,No match,Invalid mass,No match,No match,No match,No match,1,1,20,15,3,10,10,-60.02118,-288461.36,148.05238,149.05965,[M+H]+1,25.298,16205140.22,-66.04,0.72,0.5,0.5,Phenylpropanoids and polyketides,"3,4-dihydrocoumarins",,,,,,,YQPHNMWXZLUIJX-UHFFFAOYSA-N,87.7,54.6,91.2,Multiple matches found,Multiple matches found,+,DDA for preferred ion,94.12283262,9834019.308,10983993.82,0,9440066.56,0,11868608.06,0,13363326.67,34194117.69,1484109.59,11460332.93,30409493.49,25777144.93,22058959.25,21802082.71,27595268.41,0,7468306.823,0,0,0,0,0,0,2465350.096,0,20417338.06,0,11306740.01,11786801.12,0,0,0,14704263.07,0,0,0,11537089.61,14742343.45,7788298.789,10747904.89,10609467.59,0,11588791.42,10971971.61,11563356.66,0,0,9716640.947,13817111.73,16205140.22,0,17124014.76,16825314.75,15993583.21,0,0,0,10984087.31,0
24,FALSE,,Fenchone,C10 H16 O,Full match,Partial match,Full match,Not the top hit,Full match,Partial match,Partial match,1,8,20,100,2,10,10,-8.00E-05,-0.51,152.12004,153.12731,[M+H]+1,21.915,30221586.34,-49.99,0.4,0.09,0.09,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,,,,,,LHXDLQBQYFFVNW-UHFFFAOYSA-N,97.1,94.3,91.2,Multiple matches found,Multiple matches found,+,DDA for preferred ion,83.57564173,0,0,0,27761668.45,0,41966615.06,35402426.01,0,0,0,0,0,26781271.18,30221586.34,0,0,0,0,0,0,0,0,0,0,0,8724397.97,0,0,0,0,0,72661426.73,0,0,0,0,52998678.14,61690442.86,45361942.32,0,0,0,0,29072962.21,0,0,0,19378896.84,19574613.38,0,0,0,0,43052195.36,0,56458400.33,0,68456278.55,0,0
25,FALSE,,"cis,cis-9,12-Octadecadien-1-ol",C18 H34 O,No match,No results,Invalid mass,No results,No match,No match,No match,1,0,1,0,2,10,10,-18.01058,-67642.59,248.25038,249.25766,[M+H]+1,18.805,151468855.9,-79.06,0.24,0.05,0.05,Lipids and lipid-like molecules,Prenol lipids,,,,,,,JXNPEDYJTDQORS-HZJYTTRNSA-N,,,91,Single match found,No matches found,+,DDA for preferred ion,91.52359801,0,0,0,2375209.334,0,0,6241858.337,0,0,0,6903196.009,6479995.027,0,0,151468855.9,33403762.86,0,0,13152727.56,0,6475319.134,3029700.18,3995108.64,0,1268125.883,5625359.951,0,0,6963047.275,0,0,0,4378430.906,3766466.567,0,0,9102548.941,0,0,0,0,2056805.052,0,0,20169850.68,3594489.709,4961411.044,0,0,0,0,8327445.339,0,0,21480471.16,28311301.22,0,0,14077113.04,0
26,FALSE,,"3,5-Di-tert-butyl-4-hydroxyacetophenone",C16 H24 O2,No match,No match,Invalid mass,No match,No match,No match,No results,1,2,3,12,2,10,0,18.01046,72570.82,266.18808,574.40991,[2M+ACN+H]+1,23.455,5148475.037,-155.35,0.3,0.09,0.09,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,,,,,,WGJPGMJLARWHRK-UHFFFAOYSA-N,91,9.6,90.8,Multiple matches found,Single match found,+,DDA for other ion,97.47322224,1732788.234,2232106.277,2057585.221,3074560.515,2058370.206,2003040.071,1420972.964,2828086.087,1892754.114,2466615.657,1301507.698,2189124.061,2322150.168,2377192.559,659167.8609,0,1220720.424,1864766.791,1614325.829,2004719.522,1230187.774,2360976.834,2100709.258,1473448.032,1123534.781,1942654.56,2581725.033,4144676.068,1627560.861,2969827.01,3456259.912,5040900.96,2861669.582,5004271.727,3106919.35,3244980.476,1726795.349,1795764.027,5148475.037,4681939.586,2573296.276,3494008.456,2617328.735,4032318.598,2098862.889,2554371.374,1964822.402,1307357.745,2639197.011,3284022.208,2827346.849,2217058.318,1422369.113,1601976.117,753809.864,1693606.754,930708.0168,3619008.583,1770262.743,3335787.059
27,FALSE,,Genistein,C15 H10 O5,No match,Invalid mass,Invalid mass,No match,No match,No match,No match,5,13,14,53,10,10,10,18.01043,66692.27,288.06326,271.05997,[M+H-H2O]+1,13.877,6670944.248,-45.21,0.96,0.92,0.92,Phenylpropanoids and polyketides,Flavonoids,Flavans,,,,,,TZBJGXHYKVUXJN-UHFFFAOYSA-N,74.2,46.7,90.1,Multiple matches found,Multiple matches found,+,DDA for other ion,67.82844622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6670944.248,0,0,0,0,0,0,0,0,0,0,0,626619.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,FALSE,,(β-D-Glucopyranosyloxy)(4-hydroxyphenyl)acetonitrile,C14 H17 N O7,Full match,Full match,Full match,Full match,Full match,Full match,Full match,2,2,1,4,10,10,10,-0.00012,-0.38,311.10038,329.1342,[M+NH4]+1,9.228,191189410.8,-51.97,0.88,0.9,0.74,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1,154790392,HMDB0030704,C05143,DTXSID70175673,NVLTYOJHPBMILU-MXNNCRBYSA-N,88.4,81.3,89.8,Single match found,No matches found,+,DDA for other ion,97.7773719,0,0,0,0,0,0,0,0,205020185.4,39507265.68,20998213.57,4123783.322,56016421.29,13570755.45,7610771.48,0,11499777.47,3078443.74,0,0,2806261.564,0,0,11536470.77,12148543.55,2551879.7,17974619.78,2929495.55,32036087.13,5333546.475,83998431.5,17541761.48,8134965.818,2265194.791,15757886.61,3812488.713,57045041.79,8402704.45,0,0,0,0,21984387.95,3069864.989,44702094.6,20647494.02,0,0,56330090.55,9095089.632,7227416.341,0,77370068.13,26018857.1,0,0,90609642.06,12160923.79,26309462.09,4185776.502
29,FALSE,,N-Dodecylglycine,C14 H29 N O2,Full match,No results,Full match,No results,Full match,Full match,Full match,1,0,2,0,1,10,10,-8.00E-05,-0.31,243.21975,244.22703,[M+H]+1,20.455,67024175.19,-43.61,0.91,0.93,0.93,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1,17912906,,,DTXSID00177281,LNPHVNNRZGCOBK,,,89.6,No matches found,Multiple matches found,+,DDA for preferred ion,94.96536163,7413872.504,3489545.665,25428116.18,5970822.783,12743635.82,1963532.66,18836293.17,4164838.624,15934000.77,720598.5267,15451316.23,1551615.108,14503268.5,4322157.203,25797813.25,4665319.864,7036600.042,0,6242022.463,0,4543371.309,0,0,72487.57867,3340891.721,0,9530307.956,0,10252868.66,0,5251931.414,2983742.783,7732108.498,8565382.66,9039702.143,1640939.323,9808161.904,2825467.052,7609248.757,1301159.515,9689010.243,4205190.847,9697560.572,2136035.97,9243362.977,4631502.073,4750627.195,161063.2122,7122880.049,0,8284346.193,0,26201668.34,10613485.24,85988444.75,10453703.86,11085065.58,6647866.095,10136944.45,0
30,FALSE,,"2-Pentenedioic acid, 2-octyl-",C13 H22 O4,No match,Invalid mass,Invalid mass,No match,No match,No match,No match,1,1,6,30,2,10,10,-46.0055,-189986.21,196.14631,197.15358,[M+H]+1,22.797,17379434.13,-71.61,0.52,0.18,0.18,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,,,,,,NIXDINZDFZJZHG-LUAWRHEFSA-N,77.8,73.5,89.6,Multiple matches found,Multiple matches found,+,DDA for preferred ion,84.47155539,0,0,0,17379434.13,15797472.07,8391724.672,15874919.74,0,0,3367874.222,4625689.218,3692964.052,5396158.267,0,0,13918950.04,0,2911552.338,3221023.096,3462914.326,2894297.373,3104632.008,2685622.176,3210911.461,2442844.001,2884672.384,6357960.491,9406669.279,3982272.065,3429057.714,3934529.852,0,7126580.796,4350460.367,4639937.994,0,0,0,4943363.492,3672202.996,13441547.36,14269186.69,0,9031492.46,12681165.95,10188791.02,3281042.724,2699679.031,3191340.353,9243746.111,9059523.308,3381840.126,17496702.25,14428918.81,25262602.08,11902269.27,2991378.102,7260090.651,11011425.42,3386788.458
31,FALSE,,Dimethyl adipate,C8 H14 O4,Full match,Full match,Full match,Not the top hit,Full match,Full match,Full match,1,1,2,7,1,10,10,-9.00E-05,-0.51,174.08912,175.09639,[M+H]+1,18.429,52520273.83,-68.43,0.78,0.76,0.82,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,1,59142279,HMDB0041606,C14570,DTXSID8025096,UDSFAEKRVUSQDD-UHFFFAOYSA-N,66,66.8,89.5,Multiple matches found,No matches found,+,DDA for preferred ion,93.88592824,40024994.08,30564294.07,16172539.95,17999707.12,15231660.33,10832500.42,32485306.7,28249214.17,17404822.53,23415263.66,26810225.91,31933437.79,52520273.83,44637963.08,29314077.3,33010553.35,47336008.53,54302835.16,15665908.22,17274633.74,34405087.13,38048156.49,10981726,15088664.6,35048860.03,37521636.68,51934482.29,44545750.06,33152202.88,13334955.22,8541117.623,8345350.583,9956808.471,9184926.354,13191130.18,9128735.288,3733549.134,8380119.545,0,7098642.537,9646075.68,8605105.155,31445081.49,25675660.81,16259446.67,10095506.44,9882637.602,19178941.56,28126389.68,27686903,20233841.4,15412158.76,36403601.19,30599397,31442160.96,37938179.21,22043900.49,28388554.07,35010089.31,39705270.08
32,FALSE,,5-O-Methylnaringenin,C16 H14 O5,Full match,Not the top hit,Full match,Partial match,Full match,Not the top hit,Not the top hit,5,4,4,67,10,10,10,-6.00E-05,-0.19,286.08407,287.09134,[M+H]+1,17.629,43422662.18,-30.2,0.9,0.77,0.97,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,2,40577064,,,DTXSID90977353,CWZLMWSCLBFCBY,94.2,9.7,89.2,Multiple matches found,Single match found,+,DDA for preferred ion,74.67000382,0,0,0,0,0,0,0,0,2226012.648,2227599.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43422662.18,9179415.936,0,0,0,0,0,0,3300170.315,0,0,0,0,0,0,0,0,0,3532180.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,FALSE,,"3,4-Dihydrocoumarin",C9 H8 O2,Full match,Full match,Full match,Partial match,Full match,Full match,Full match,1,1,20,15,3,10,10,-8.00E-05,-0.55,148.05235,149.05962,[M+H]+1,24.279,26561502.88,-66.1,0.72,0.52,0.52,Phenylpropanoids and polyketides,"3,4-dihydrocoumarins",,1,660,HMDB0036626,C02274,DTXSID2020474,VMUXSMXIQBNMGZ-UHFFFAOYSA-N,87.9,54.7,88.6,Multiple matches found,Multiple matches found,+,DDA for preferred ion,78.70995887,0,16549599.63,0,0,0,18636717.62,0,0,0,28200570.61,0,0,20662091.82,0,0,0,0,0,14229954.89,0,0,0,0,0,13964875.51,15388699.02,0,0,14734947.15,3093850.613,20197653.2,25938522.59,0,0,0,0,0,0,26561502.88,0,0,0,17375929.59,18779092.74,0,18685124.88,0,0,0,0,0,0,0,1510620.201,0,0,13638516.9,0,21614865.22,0
